SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.02413 0.003981 920.0 24.064 1[N1,e-]
Non-excluded CMS-SUS-17-009 19.552 17.734 TSelSel IDM_mhc_280_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.937e-05 3.162e-06 280.0 0.211 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.914 6.769 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_360_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0005123 1.995e-05 360.0 0.7988 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.592e-09 1.995e-05 1000.0 0.1022 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1097 THSCPM1b IDM_mhc_400_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 3.574 0.01258 400.0 406.859 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.03634 0.07943 960.0 440.461 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.02383 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 27.825 0.2511 100.0 144034.279 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.528 1.593 TSelSel IDM_mhc_500_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001341 1.584e-06 500.0 0.03261 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.433 0.1258 680.0 1399.482 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.818 3.639 TSelSel IDM_mhc_420_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.074e-06 7.943e-06 420.0 0.2324 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2406 0.02511 760.0 222.716 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6608 0.1953 TSelSel IDM_mhc_720_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.201e-06 6.309e-06 720.0 0.06224 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 0.4381 0.3981 680.0 4414.473 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1358 THSCPM1b IDM_mhc_320_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 8.38 0.01584 320.0 805.416 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.607e-09 3.981e-05 1000.0 0.2034 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.001807 0.0007943 940.0 4.599 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1139 0.01258 860.0 86.928 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.509 0.07943 500.0 1630.801 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.4969 THSCPM1b IDM_mhc_500_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.8535 0.001995 500.0 41.024 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.696e-07 0.0001258 900.0 0.7956 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.2896 0.03981 740.0 372.315 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.58e-09 1.258e-06 920.0 0.007618 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 2.699 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 19.817 0.005011 120.0 1953.732 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.6396 THSCPM1b,THSCPM8 IDM_mhc_540_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.3209 0.001 540.0 17.618 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.005561 0.001258 940.0 7.281 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2612 0.044 TSelSel IDM_mhc_880_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.024e-06 5.011e-06 880.0 0.0331 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1548 THSCPM1b IDM_mhc_460_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.82 0.006309 460.0 154.161 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 6.94 0.7943 340.0 35682.995 1[N1,e-]
Non-excluded CMS-SUS-17-009 13.329 10.841 TSelSel IDM_mhc_320_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.497e-05 3.981e-06 320.0 0.2023 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1535 THSCPM1b IDM_mhc_540_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.8284 0.003981 540.0 70.223 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.295 1.594 TSelSel IDM_mhc_500_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.169e-06 1.258e-05 500.0 0.2589 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0873 THSCPM1b IDM_mhc_680_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.222 0.003162 680.0 35.049 1[N1,e-]
Non-excluded CMS-EXO-13-006 13.322 23.098 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_260_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0006622 1e-05 260.0 0.7768 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.04735 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 19.891 0.1 120.0 39074.646 1[N1,e-]
Non-excluded CMS-SUS-17-009 61.252 56.308 TSelSel IDM_mhc_200_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.615e-05 1e-06 200.0 0.1333 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1704 THSCPM1b IDM_mhc_320_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 8.316 0.01258 320.0 640.671 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 286.859 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.16 1.995e-05 120.0 7.799 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 1.164 1.0 540.0 17618.478 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4763 0.1128 TSelSel IDM_mhc_740_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001065 1.584e-06 740.0 0.01483 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 3.65 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 13.295 0.003162 140.0 892.882 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.6071 0.6309 640.0 7893.078 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.05402 THSCPM1b IDM_mhc_820_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.004543 0.0006309 820.0 4.801 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.4345 0.1584 680.0 1761.847 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_400_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 3.763 0.1 400.0 3229.573 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.9483 0.3641 TSelSel IDM_mhc_660_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.334e-06 7.943e-06 660.0 0.09351 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.3294 0.5711 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_600_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.0007777 0.0001 600.0 1.429 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.08766 THSCPM1b IDM_mhc_400_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 3.617 0.01584 400.0 512.537 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.257 0.07481 TSelSel IDM_mhc_800_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.516e-07 3.162e-05 800.0 0.2529 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.331 0.1131 TSelSel IDM_mhc_740_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.775e-07 3.981e-05 740.0 0.3723 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.981 0.8745 TSelSel IDM_mhc_560_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.707e-06 6.309e-06 560.0 0.1033 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02023 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 29.008 0.1584 160.0 33731.104 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 32.51 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 27.124 0.0005011 100.0 288.068 1[N1,e-]
Non-excluded CMS-EXO-13-006 17.926 79.01 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_180_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.01512 6.309e-06 180.0 1.049 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.03125 0.05011 980.0 266.658 1[N1,e-]
Non-excluded CMS-EXO-13-006 12.754 17.734 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_280_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.498e-05 7.943e-06 280.0 0.5304 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.877 79.786 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_180_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.1246 1e-05 180.0 1.658 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.535e-10 6.309e-05 940.0 0.3654 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 3.692e-05 0.0003162 980.0 1.686 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.946 3.639 TSelSel IDM_mhc_420_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.185e-05 3.162e-06 420.0 0.09264 1[N1,e-]
Non-excluded CMS-EXO-13-006 30.818 447.478 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.2613 2.511e-06 100.0 1.44 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.03377 1.0 980.0 5318.786 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.9646 0.06309 580.0 962.57 1[N1,e-]
Non-excluded CMS-SUS-17-009 13.472 5.465 TSelSel IDM_mhc_380_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002914 1e-06 380.0 0.03581 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.08169 THSCPM1b IDM_mhc_740_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.08533 0.001995 740.0 18.615 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.211 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 16.106 0.003981 260.0 309.289 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4868 0.1131 TSelSel IDM_mhc_740_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.767e-06 1.258e-05 740.0 0.1174 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.008257 0.001584 940.0 9.177 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 59.368 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.137 5.011e-05 200.0 6.689 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1432 THSCPM1b IDM_mhc_720_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.04046 0.001 720.0 9.866 1[N1,e-]
Non-excluded CMS-EXO-13-006 21.113 114.178 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_160_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.002409 3.981e-06 160.0 0.8468 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.2468 0.3162 780.0 2659.393 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0249 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 29.436 0.07943 220.0 8692.817 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 2.218e-06 0.0001584 900.0 1.001 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 13.671 0.3981 140.0 112117.592 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04838 THSCPM1b IDM_mhc_620_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.538 0.006309 620.0 84.327 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.7091 0.1995 620.0 2662.981 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1205 0.01584 860.0 109.626 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4959 THSCPM1b IDM_mhc_360_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 4.956 0.005011 360.0 200.535 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01583 THSCPM1b IDM_mhc_860_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.02637 0.001995 860.0 13.799 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 10.553 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 14.418 0.0005011 240.0 45.889 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01577 THSCPM1b IDM_mhc_400_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 3.721 0.03981 400.0 1289.718 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2831 0.06538 TSelSel IDM_mhc_820_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 9.784e-07 1.584e-05 820.0 0.1203 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1471 THSCPM1b IDM_mhc_660_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1423 0.001584 660.0 18.615 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.0 0.0 TSelSel IDM_mhc_900_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.59e-08 7.943e-05 900.0 0.5021 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 2.534e-09 0.0001 920.0 0.6034 1[N1,e-]
Non-excluded CMS-SUS-17-009 29.345 30.544 TSelSel IDM_mhc_240_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.182e-05 2.511e-06 240.0 0.2302 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5647 0.09833 TSelSel IDM_mhc_760_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.651e-05 3.162e-06 760.0 0.02802 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6239 0.3134 TSelSel IDM_mhc_680_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.968e-07 1.995e-05 680.0 0.2212 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.5873 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 29.056 0.01 220.0 1096.26 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.0648 0.006309 900.0 39.864 1[N1,e-]
Non-excluded CMS-SUS-17-009 9.485 5.467 TSelSel IDM_mhc_380_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.957e-05 3.162e-06 380.0 0.1134 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.754 23.157 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_260_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.03483 1.995e-05 260.0 1.553 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.2754 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 13.666 0.03162 140.0 8928.821 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.36 1.0 720.0 9866.348 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 10.155 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 24.126 0.001 160.0 212.866 1[N1,e-]
Non-excluded CMS-SUS-17-009 10.126 4.445 TSelSel IDM_mhc_400_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001184 1.584e-06 400.0 0.05125 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.268 THSCPM1b,THSCPM8 IDM_mhc_420_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.653 0.001258 420.0 36.814 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.505 0.1 660.0 1174.565 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4854 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 45.668 0.01584 180.0 2638.061 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.423 1.337 TSelSel IDM_mhc_520_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.495e-06 7.943e-06 520.0 0.1506 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.009 0.4241 TSelSel IDM_mhc_640_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.436e-06 1e-05 640.0 0.1248 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.08662 THSCPM1b IDM_mhc_360_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 5.421 0.01995 360.0 798.894 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.32 0.495 TSelSel IDM_mhc_620_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.402e-06 6.309e-06 620.0 0.08432 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 5.766 THSCPM1b,THSCPM8 IDM_mhc_340_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 2.201 0.0003981 340.0 17.938 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.04412 THSCPM1b IDM_mhc_840_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.006441 0.0007943 840.0 5.752 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.506 2.769 TSelSel IDM_mhc_440_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000326 1e-06 440.0 0.02662 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3311 THSCPM1b IDM_mhc_540_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.6782 0.002511 540.0 44.243 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01571 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 29.52 0.1258 220.0 13799.088 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1621 0.05016 TSelSel IDM_mhc_860_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.492e-07 3.981e-05 860.0 0.2752 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.1174 0.07467 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_800_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.349e-05 0.0001258 800.0 1.006 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.09185 0.01 880.0 65.995 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2051 0.065 TSelSel IDM_mhc_820_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001441 1.258e-06 820.0 0.009578 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.075e-09 5.011e-06 980.0 0.02666 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.1075 0.03981 900.0 251.371 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 144.464 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.634 5.011e-05 140.0 14.094 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 22.264 0.2511 240.0 23025.316 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.428 4.446 TSelSel IDM_mhc_400_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.901e-06 1.258e-05 400.0 0.4068 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04281 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 46.116 0.06309 180.0 10496.115 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.244e-07 0.0001258 920.0 0.7618 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.148 0.2511 860.0 1730.938 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1057 0.0 TSelSel IDM_mhc_900_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.00013 1.258e-06 900.0 0.007956 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0818 THSCPM1b IDM_mhc_660_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3088 0.003981 660.0 46.871 1[N1,e-]
