SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2482 0.7943 780.0 6689.049 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1253 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 29.268 0.03162 220.0 3467.96 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.3642 0.1131 TSlepSlep IDM_mhc_740_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.102e-07 1.995e-05 740.0 0.1861 1[N1,mu-]
Non-excluded CMS-SUS-17-009 7.903 5.467 TSlepSlep IDM_mhc_380_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.792e-05 2.511e-06 380.0 0.0901 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1234 0.0 TSlepSlep IDM_mhc_900_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.635e-07 3.981e-05 900.0 0.2513 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 3.521 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_380_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.551 0.0005011 380.0 17.938 1[N1,mu-]
Non-excluded CMS-SUS-17-009 11.245 13.789 TSlepSlep IDM_mhc_300_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.681e-06 6.309e-06 300.0 0.366 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6592 THSCPM1b IDM_mhc_420_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 2.282 0.002511 420.0 73.629 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 14.909 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 18.724 0.0003981 220.0 43.656 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.08371 THSCPM1b IDM_mhc_760_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.005451 0.0005011 760.0 4.444 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.3946 0.09829 TSlepSlep IDM_mhc_760_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.803e-05 2.511e-06 760.0 0.02227 1[N1,mu-]
Non-excluded CMS-SUS-17-009 21.522 30.544 TSlepSlep IDM_mhc_240_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.47e-05 3.162e-06 240.0 0.2897 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01767 THSCPM1b IDM_mhc_380_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 4.418 0.03981 380.0 1429.905 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 2.71 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 10.724 0.001584 280.0 106.089 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.5622 0.4951 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_620_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.128e-07 3.981e-05 620.0 0.5304 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.04857 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 13.668 0.07943 140.0 22398.066 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01492 THSCPM1b IDM_mhc_780_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.141 0.005011 780.0 42.163 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6006 0.3133 TSlepSlep IDM_mhc_680_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.195e-06 1.258e-05 680.0 0.1399 1[N1,mu-]
Non-excluded CMS-SUS-17-009 1.573 0.7416 TSlepSlep IDM_mhc_580_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.365e-05 3.981e-06 580.0 0.06071 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4218 0.05011 680.0 555.85 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 13.673 1.0 140.0 281895.661 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.06534 0.06409 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_820_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.000103 0.0001995 820.0 1.517 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.6032 0.1995 640.0 2497.809 1[N1,mu-]
Non-excluded CMS-EXO-13-006 10.584 23.08 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_260_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.003558 1.258e-05 260.0 0.9768 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2968 0.1953 TSlepSlep IDM_mhc_720_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.319e-07 5.011e-05 720.0 0.4945 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3069 0.3981 740.0 3723.15 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 4.005 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 27.631 0.003981 100.0 2289.175 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02142 THSCPM1b IDM_mhc_820_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.0278 0.001584 820.0 12.032 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.7135 0.6309 620.0 8432.776 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2085 0.06523 TSlepSlep IDM_mhc_820_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.846e-05 1.995e-06 820.0 0.01517 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 2.588 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_420_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.8729 0.0005011 420.0 14.616 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1655 THSCPM1b IDM_mhc_620_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2904 0.001995 620.0 26.629 1[N1,mu-]
Non-excluded CMS-EXO-13-006 24.803 453.802 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.5965 3.162e-06 100.0 1.81 1[N1,mu-]
Non-excluded CMS-SUS-17-009 5.644 3.638 TSlepSlep IDM_mhc_420_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.219e-05 2.511e-06 420.0 0.07362 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.792e-10 1e-06 960.0 0.005542 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6362 0.3128 TSlepSlep IDM_mhc_680_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001333 1.584e-06 680.0 0.01761 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.434 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 38.378 0.005011 200.0 668.904 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03809 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.0004243 0.0003981 880.0 2.631 1[N1,mu-]
Non-excluded CMS-SUS-17-009 25.199 23.103 TSlepSlep IDM_mhc_260_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.928e-05 1.584e-06 260.0 0.1233 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.03777 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 27.804 0.1584 100.0 90934.084 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.118 0.04402 TSlepSlep IDM_mhc_880_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.735e-08 6.309e-05 880.0 0.4171 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01527 THSCPM1b IDM_mhc_740_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2056 0.006309 740.0 59.079 1[N1,mu-]
Non-excluded CMS-EXO-13-006 2.971 4.445 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_400_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.734e-05 1.995e-05 400.0 0.6448 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05195 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_840_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003571 0.0003162 840.0 2.291 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.25 0.07481 TSlepSlep IDM_mhc_800_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.577e-07 2.511e-05 800.0 0.2009 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01194 THSCPM1b IDM_mhc_580_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.9139 0.01995 580.0 304.516 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2259 0.01584 760.0 140.947 1[N1,mu-]
Non-excluded CMS-SUS-17-009 7.275 8.453 TSlepSlep IDM_mhc_340_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.256e-06 7.943e-06 340.0 0.3568 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0861 THSCPM1b IDM_mhc_320_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 8.473 0.02511 320.0 1273.077 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.601 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 15.677 0.003162 260.0 245.737 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.6963 0.8742 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.79e-05 5.011e-05 560.0 0.8221 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3395 0.03981 720.0 393.081 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0351 THSCPM1b IDM_mhc_880_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.00389 0.0007943 880.0 5.248 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1007 THSCPM1b IDM_mhc_620_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.4554 0.003981 620.0 53.044 1[N1,mu-]
Non-excluded CMS-EXO-13-006 1.379 2.29 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0005587 3.981e-05 460.0 0.9672 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0145 0.002511 940.0 14.509 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.5024 0.07943 660.0 935.198 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 8.628 0.7943 320.0 40353.162 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1487 0.0 TSlepSlep IDM_mhc_900_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.568e-06 1e-05 900.0 0.06304 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 80.068 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.65 5.011e-05 180.0 8.326 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 4.447e-05 0.0002511 900.0 1.591 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.01688 0.006309 1000.0 32.242 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.136e-10 5.011e-06 940.0 0.02901 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1307 0.02511 860.0 173.093 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 2.126 1.0 460.0 24361.353 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6852 0.4241 TSlepSlep IDM_mhc_640_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 9.172e-07 1.995e-05 640.0 0.2497 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.2162 0.01258 760.0 111.484 1[N1,mu-]
Non-excluded CMS-SUS-17-009 18.408 17.734 TSlepSlep IDM_mhc_280_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.191e-05 2.511e-06 280.0 0.1672 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 7.805 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 7.182 0.0005011 280.0 33.445 1[N1,mu-]
Non-excluded CMS-EXO-13-006 17.495 56.293 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.002378 6.309e-06 200.0 0.8432 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4367 0.2511 680.0 2783.172 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6299 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 1.31 0.001995 460.0 48.602 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.04756 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 27.793 0.1258 100.0 72280.938 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02487 THSCPM1b IDM_mhc_400_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 3.68 0.02511 400.0 812.045 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_520_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 1.305 0.1 520.0 1897.374 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 506.295 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.857 7.943e-06 100.0 4.567 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01277 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 29.011 0.2511 160.0 53476.141 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1682 0.04402 TSlepSlep IDM_mhc_880_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.655e-06 1e-05 880.0 0.06599 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 0.3209 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_660_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0234 0.0005011 660.0 5.89 1[N1,mu-]
Non-excluded CMS-SUS-17-009 19.804 30.544 TSlepSlep IDM_mhc_240_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.281e-06 3.981e-06 240.0 0.3647 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.9507 0.3639 TSlepSlep IDM_mhc_660_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.554e-05 2.511e-06 660.0 0.02953 1[N1,mu-]
Non-excluded CMS-SUS-17-009 10.481 8.453 TSlepSlep IDM_mhc_340_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.676e-05 3.162e-06 340.0 0.1419 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1257 THSCPM1b IDM_mhc_500_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.272 0.006309 500.0 129.82 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0217 THSCPM1b IDM_mhc_820_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.01945 0.001258 820.0 9.578 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.03475 0.03162 960.0 176.184 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.4828 THSCPM1b IDM_mhc_540_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.4938 0.001584 540.0 27.91 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2234 0.1995 800.0 1591.346 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.316 0.08574 TSlepSlep IDM_mhc_780_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.889e-06 1.258e-05 780.0 0.106 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 1.115 0.6309 560.0 10331.254 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_360_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 5.58 0.5011 360.0 20053.553 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_440_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 2.558 0.06309 440.0 1686.555 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 13.176 0.6309 280.0 42163.881 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01121 THSCPM1b IDM_mhc_420_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 3.112 0.05011 420.0 1461.681 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1486 THSCPM1b IDM_mhc_700_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.06581 0.001258 700.0 13.155 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_480_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 1.773 0.5011 480.0 11211.759 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 4.898e-06 0.0001995 920.0 1.203 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.586e-09 1.258e-05 1000.0 0.06427 1[N1,mu-]
Non-excluded CMS-EXO-13-006 4.959 6.771 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_360_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.54e-05 1.258e-05 360.0 0.5033 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.4907 0.495 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_620_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.828e-06 5.011e-05 620.0 0.6689 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0108 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 22.214 0.1584 240.0 14509.335 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4498 THSCPM1b IDM_mhc_300_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 10.137 0.007943 300.0 461.044 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.3425 0.8504 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.002309 0.0001 560.0 1.63 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.03319 0.5011 980.0 2666.58 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 3.334 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 10.304 0.001258 280.0 83.968 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1619 0.05011 840.0 363.401 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 6.933 0.3162 340.0 14196.184 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.2044 0.01 760.0 88.487 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.1934 0.06309 820.0 480.114 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.5e-09 1.995e-06 920.0 0.01203 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1138 THSCPM1b IDM_mhc_660_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2288 0.002511 660.0 29.539 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 1.09 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_520_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.1848 0.0005011 520.0 9.532 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01701 THSCPM1b IDM_mhc_680_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.3354 0.007943 680.0 88.092 1[N1,mu-]
Non-excluded CMS-SUS-17-009 2.708 1.337 TSlepSlep IDM_mhc_520_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.104e-05 2.511e-06 520.0 0.04777 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 29.619 0.3981 220.0 43656.407 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2591 0.08548 TSlepSlep IDM_mhc_780_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001134 1.584e-06 780.0 0.01333 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 1.522 0.1995 500.0 4102.431 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.666e-09 1.584e-06 1000.0 0.008087 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.8331 1.0 600.0 14299.055 1[N1,mu-]
Non-excluded CMS-SUS-17-009 10.616 6.77 TSlepSlep IDM_mhc_360_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000114 1.584e-06 360.0 0.06344 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.111e-09 6.309e-05 980.0 0.3361 1[N1,mu-]
