mHch[GeV],mN1[GeV],y_relic,GammaHch_relic[GeV]
680,0.039810717055349776,1.8183395024031246e-10,4.472898072292738e-19
680,0.05011872336272725,1.6205967905956394e-10,3.5529492297972073e-19
680,0.06309573444801943,1.4443584145219252e-10,2.822207889683286e-19
680,0.07943282347242822,1.28728579839513e-10,2.24175941092814e-19
680,0.1,1.147294684578321e-10,1.7806927954219675e-19
680,0.12589254117941687,1.0225274768179138e-10,1.4144545646011406e-19
680,0.15848931924611143,9.113285911631535e-11,1.1235411971799921e-19
680,0.19952623149688828,8.122224875045374e-11,8.924604955223795e-20
680,0.25118864315095824,7.238940902389211e-11,7.089065696249974e-20
680,0.31622776601683794,6.451713382777947e-11,5.631045036010304e-20
680,0.39810717055349776,5.750096328795976e-11,4.4728980576477835e-20
680,0.5011872336272725,5.124779769829275e-11,3.5529492113603004e-20
680,0.6309573444801942,4.567466221811323e-11,2.822207866472586e-20
680,0.7943282347242822,4.070760595103208e-11,2.2417593817075866e-20
680,1.,3.628072080911728e-11,1.7806927586354397e-20
700,1.e-6,3.681532090143789e-8,1.8874930683426233e-14
700,1.2589254117941661e-6,3.281168929110143e-8,1.499289037030915e-14
700,1.584893192461114e-6,2.92434488624471e-8,1.1909276141262331e-14
700,1.9952623149688787e-6,2.6063251232922202e-8,9.459874294132918e-15
700,2.5118864315095823e-6,2.32288971121574e-8,7.5142452487722e-15
700,3.162277660168379e-6,2.070277634302254e-8,5.968777163742545e-15
700,3.981071705534969e-6,1.8451368837691963e-8,4.7411682279382245e-15
700,5.011872336272725e-6,1.644479978644471e-8,3.766043789029015e-15
700,6.30957344480193e-6,1.4656443237090472e-8,2.991474914833764e-15
700,7.943282347242822e-6,1.3062568784760867e-8,2.3762129883218722e-15
700,0.00001,1.164202668385471e-8,1.8874930683426242e-15
700,0.000012589254117941661,1.0375967203763613e-8,1.4992890370309152e-15
700,0.00001584893192461114,9.247590504399292e-9,1.190927614126233e-15
700,0.000019952623149688786,8.24192371252259e-9,9.459874294132917e-16
700,0.000025118864315095822,7.345622240812521e-9,7.5142452487722e-16
700,0.000031622776601683795,6.546792713300273e-9,5.968777163742546e-16
700,0.000039810717055349695,5.8348351474960476e-9,4.741168227938225e-16
700,0.00005011872336272725,5.2003022990616106e-9,3.7660437890290155e-16
700,0.00006309573444801929,4.63477430261775e-9,2.991474914833765e-16
700,0.00007943282347242822,4.130746945246263e-9,2.3762129883218714e-16
700,0.0001,3.6815320901438643e-9,1.8874930683426232e-16
700,0.00012589254117941674,3.2811689291102466e-9,1.4992890370309133e-16
700,0.00015848931924611142,2.9243448862448597e-9,1.1909276141262328e-16
700,0.0001995262314968881,2.6063251232924297e-9,9.459874294132901e-17
700,0.0002511886431509582,2.3228897112160376e-9,7.514245248772192e-17
700,0.00031622776601683794,2.0702776343026747e-9,5.968777163742535e-17
700,0.00039810717055349735,1.8451368837697893e-9,4.741168227938206e-17
700,0.0005011872336272725,1.64447997864531e-9,3.766043789028997e-17
700,0.0006309573444801936,1.4656443237102315e-9,2.991474914833739e-17
700,0.0007943282347242822,1.3062568784777604e-9,2.3762129883218423e-17
700,0.001,1.1642026683878354e-9,1.8874930683425875e-17
700,0.0012589254117941675,1.0375967203797008e-9,1.499289037030868e-17
700,0.001584893192461114,9.247590504446472e-10,1.1909276141261761e-17
700,0.0019952623149688807,8.241923712589231e-10,9.459874294132194e-18
700,0.002511886431509582,7.345622240906657e-10,7.514245248771295e-18
700,0.0031622776601683794,6.546792713433242e-10,5.968777163741404e-18
700,0.003981071705534973,5.834835147683867e-10,4.741168227936782e-18
700,0.005011872336272725,5.200302299326918e-10,3.7660437890272066e-18
700,0.006309573444801936,4.6347743029925033e-10,2.991474914831483e-18
700,0.00794328234724282,4.130746945775619e-10,2.3762129883190026e-18
700,0.01,3.6815320908916e-10,1.8874930683390115e-18
700,0.012589254117941687,3.28116893016645e-10,1.4992890370263646e-18
700,0.01584893192461114,2.924344887736788e-10,1.1909276141205082e-18
700,0.01995262314968879,2.6063251253998357e-10,9.459874294060844e-19
700,0.025118864315095822,2.3228897141928261e-10,7.514245248681465e-19
700,0.03162277660168379,2.0702776385075005e-10,5.968777163628318e-19
700,0.039810717055349776,1.8451368897092622e-10,4.741168227794408e-19
700,0.05011872336272725,1.64447998703504e-10,3.7660437888479745e-19
700,0.06309573444801943,1.4656443355610394e-10,2.9914749146058396e-19
700,0.07943282347242822,1.3062568952174728e-10,2.3762129880349395e-19
700,0.1,1.1642026920333073e-10,1.8874930679813972e-19
700,0.12589254117941687,1.0375967537798178e-10,1.4992890365761561e-19
700,0.15848931924611143,9.247590976235679e-11,1.190927613553729e-19
700,0.19952623149688828,8.241924379009217e-11,9.4598742869255e-20
700,0.25118864315095824,7.345623182249958e-11,7.514245239698621e-20
700,0.31622776601683794,6.546794043116099e-11,5.968777152319587e-20
700,0.39810717055349776,5.834837025911044e-11,4.7411682135575577e-20
700,0.5011872336272725,5.200304952393826e-11,3.7660437709248377e-20
700,0.6309573444801942,4.6347780505502355e-11,2.991474892041942e-20
700,0.7943282347242822,4.130752239344124e-11,2.3762129596286608e-20
700,1.,3.6815395682614644e-11,1.8874930322199845e-20
720,1.e-6,3.7341677741347684e-8,1.9973321580230862e-14
720,1.2589254117941661e-6,3.328080531846414e-8,1.5865373272405184e-14
720,1.584893192461114e-6,2.9661548961927692e-8,1.2602313944711392e-14
720,1.9952623149688787e-6,2.6435883338818094e-8,1.0010373789143809e-14
720,2.5118864315095823e-6,2.3561005826115862e-8,7.951522540860806e-15
720,3.162277660168379e-6,2.0998768545900417e-8,6.316118863252303e-15
720,3.981071705534969e-6,1.871517216618714e-8,5.017071546955942e-15
720,5.011872336272725e-6,1.667991475044884e-8,3.9852015853789284e-15
720,6.30957344480193e-6,1.486598966932844e-8,3.1655581403344558e-15
720,7.943282347242822e-6,1.3249327239075533e-8,2.5144922095289443e-15
720,0.00001,1.1808475331467064e-8,1.9973321580230866e-15
720,0.000012589254117941661,1.0524314717099216e-8,1.5865373272405188e-15
720,0.00001584893192461114,9.379805364829458e-9,1.2602313944711397e-15
720,0.000019952623149688786,8.3597603309162e-9,1.0010373789143807e-15
720,0.000025118864315095822,7.450644237502332e-9,7.951522540860806e-16
720,0.000031622776601683795,6.640393666374745e-9,6.316118863252302e-16
720,0.000039810717055349695,5.9182570847338835e-9,5.017071546955941e-16
720,0.00005011872336272725,5.274652178885766e-9,3.985201585378928e-16
720,0.00006309573444801929,4.701038702761159e-9,3.1655581403344554e-16
720,0.00007943282347242822,4.189805154038945e-9,2.514492209528943e-16
720,0.0001,3.73416777413484e-9,1.9973321580230855e-16
720,0.00012589254117941674,3.3280805318465137e-9,1.586537327240517e-16
720,0.00015848931924611142,2.966154896192912e-9,1.2602313944711387e-16
720,0.0001995262314968881,2.64358833388201e-9,1.0010373789143789e-16
720,0.0002511886431509582,2.3561005826118714e-9,7.951522540860795e-17
720,0.00031622776601683794,2.0998768545904452e-9,6.316118863252295e-17
720,0.00039810717055349735,1.871517216619283e-9,5.017071546955923e-17
720,0.0005011872336272725,1.6679914750456887e-9,3.985201585378911e-17
720,0.0006309573444801936,1.4865989669339793e-9,3.16555814033443e-17
720,0.0007943282347242822,1.3249327239091584e-9,2.5144922095289163e-17
720,0.001,1.1808475331489735e-9,1.9973321580230506e-17
720,0.0012589254117941675,1.052431471713124e-9,1.5865373272404734e-17
720,0.001584893192461114,9.379805364874694e-10,1.2602313944710832e-17
720,0.0019952623149688807,8.359760330980095e-10,1.0010373789143097e-17
720,0.002511886431509582,7.450644237592593e-10,7.951522540859924e-18
720,0.0031622776601683794,6.640393666502243e-10,6.316118863251192e-18
720,0.003981071705534973,5.918257084913974e-10,5.017071546954537e-18
720,0.005011872336272725,5.274652179140156e-10,3.985201585377168e-18
720,0.006309573444801936,4.701038703120492e-10,3.1655581403322345e-18
720,0.00794328234724282,4.1898051545465197e-10,2.5144922095261523e-18
720,0.01,3.734167774851809e-10,1.9973321580195717e-18
720,0.012589254117941687,3.328080532859257e-10,1.5865373272360916e-18
720,0.01584893192461114,2.966154897623453e-10,1.2602313944655696e-18
720,0.01995262314968879,2.643588335902704e-10,1.0010373789073686e-18
720,0.025118864315095822,2.356100585466176e-10,7.951522540772532e-19
720,0.03162277660168379,2.0998768586222566e-10,6.316118863141172e-19
720,0.039810717055349776,1.8715172223143675e-10,5.017071546816029e-19
720,0.05011872336272725,1.6679914830902111e-10,3.9852015852028e-19
720,0.06309573444801943,1.4865989782971684e-10,3.1655581401127156e-19
720,0.07943282347242822,1.3249327399600905e-10,2.5144922092497976e-19
720,0.1,1.180847555821518e-10,1.9973321576716618e-19
720,0.12589254117941687,1.0524315037389441e-10,1.5865373267980997e-19
720,0.15848931924611143,9.379805817251445e-11,1.26023139391417e-19
720,0.19952623149688828,8.359760969979256e-11,1.0010373782131964e-19
720,0.25118864315095824,7.450645140202945e-11,7.951522532033442e-20
720,0.31622776601683794,6.640394941473344e-11,6.31611885213931e-20
720,0.39810717055349776,5.918258885858722e-11,5.0170715329654995e-20
720,0.5011872336272725,5.274654723042685e-11,3.985201567766018e-20
720,0.6309573444801942,4.701042296479336e-11,3.165558118161101e-20
720,0.7943282347242822,4.189810230303072e-11,2.5144921816143413e-20
720,1.,3.734174944553586e-11,1.9973321228806577e-20
740,1.e-6,3.786047647951408e-8,2.1102505154456905e-14
740,1.2589254117941661e-6,3.374318518055755e-8,1.6762315667599822e-14
740,1.584893192461114e-6,3.0073645447792595e-8,1.3314780614135713e-14
740,1.9952623149688787e-6,2.680316471844681e-8,1.0576306180967516e-14
740,2.5118864315095823e-6,2.3888345700269014e-8,8.401058618631425e-15
740,3.162277660168379e-6,2.1290510515827995e-8,6.673198062352717e-15
740,3.981071705534969e-6,1.897518747057808e-8,5.300709636834132e-15
740,5.011872336272725e-6,1.6911653634416396e-8,4.210503328612438e-15
740,6.30957344480193e-6,1.5072527167066588e-8,3.344521676317432e-15
740,7.943282347242822e-6,1.3433403977694453e-8,2.6566479991463167e-15
740,0.00001,1.1972533897449778e-8,2.110250515445691e-15
740,0.000012589254117941661,1.0670532067940192e-8,1.676231566759983e-15
740,0.00001584893192461114,9.510121715937905e-9,1.331478061413572e-15
740,0.000019952623149688786,8.475904901095768e-9,1.0576306180967513e-15
740,0.000025118864315095822,7.554158194634013e-9,8.401058618631422e-16
740,0.000031622776601683795,6.7326505777782926e-9,6.673198062352713e-16
740,0.000039810717055349695,6.000481143571617e-9,5.300709636834131e-16
740,0.00005011872336272725,5.347934448462059e-9,4.2105033286124376e-16
740,0.00006309573444801929,4.7663515942696e-9,3.344521676317432e-16
740,0.00007943282347242822,4.248015329868069e-9,2.6566479991463163e-16
740,0.0001,3.786047647951477e-9,2.11025051544569e-16
740,0.00012589254117941674,3.37431851805585e-9,1.6762315667599795e-16
740,0.00015848931924611142,3.007364544779397e-9,1.331478061413571e-16
740,0.0001995262314968881,2.6803164718448732e-9,1.0576306180967497e-16
740,0.0002511886431509582,2.388834570027175e-9,8.401058618631414e-17
740,0.00031622776601683794,2.129051051583186e-9,6.673198062352704e-17
740,0.00039810717055349735,1.8975187470583537e-9,5.300709636834113e-17
740,0.0005011872336272725,1.691165363442412e-9,4.2105033286124214e-17
740,0.0006309573444801936,1.5072527167077488e-9,3.344521676317407e-17
740,0.0007943282347242822,1.343340397770986e-9,2.6566479991462893e-17
740,0.001,1.1972533897471542e-9,2.1102505154456564e-17
740,0.0012589254117941675,1.0670532067970925e-9,1.6762315667599373e-17
740,0.001584893192461114,9.510121715981332e-10,1.3314780614135176e-17
740,0.0019952623149688807,8.475904901157104e-10,1.057630618096682e-17
740,0.002511886431509582,7.55415819472066e-10,8.401058618630564e-18
740,0.0031622776601683794,6.732650577900684e-10,6.673198062351633e-18
740,0.003981071705534973,6.000481143744495e-10,5.300709636832766e-18
740,0.005011872336272725,5.34793444870626e-10,4.2105033286107214e-18
740,0.006309573444801936,4.766351594614541e-10,3.3445216763152704e-18
740,0.00794328234724282,4.248015330355315e-10,2.6566479991436e-18
740,0.01,3.786047648639728e-10,2.1102505154422686e-18
740,0.012589254117941687,3.374318519028029e-10,1.676231566755671e-18
740,0.01584893192461114,3.007364546152639e-10,1.331478061408149e-18
740,0.01995262314968879,2.6803164737846303e-10,1.057630618089925e-18
740,0.025118864315095822,2.388834572767153e-10,8.401058618545484e-19
740,0.03162277660168379,2.1290510554535077e-10,6.673198062244523e-19
740,0.039810717055349776,1.8975187525253273e-10,5.300709636697917e-19
740,0.05011872336272725,1.6911653711647188e-10,4.210503328440967e-19
740,0.06309573444801943,1.5072527276157962e-10,3.3445216761015545e-19
740,0.07943282347242822,1.343340413179014e-10,2.656647998874553e-19
740,0.1,1.197253411511572e-10,2.1102505151035592e-19
740,0.12589254117941687,1.06705323754015e-10,1.6762315663292612e-19
740,0.15848931924611143,9.510122150238569e-11,1.3314780608713294e-19
740,0.19952623149688828,8.47590551456177e-11,1.0576306174141072e-19
740,0.25118864315095824,7.554159061177825e-11,8.40105861003747e-20
740,0.31622776601683794,6.732651801804043e-11,6.673198051533569e-20
740,0.39810717055349776,6.00048287255412e-11,5.3007096232136225e-20
740,0.5011872336272725,5.34793689071518e-11,4.2105033114652433e-20
740,0.6309573444801942,4.766355044044743e-11,3.34452165473038e-20
740,0.7943282347242822,4.2480202028070495e-11,2.6566479719698266e-20
740,1.,3.7860545311653553e-11,2.1102504812324914e-20
760,1.e-6,3.837239086204748e-8,2.226288567118774e-14
760,1.2589254117941661e-6,3.4199429354234593e-8,1.7684038675063074e-14
760,1.584893192461114e-6,3.048027349560032e-8,1.4046931223558756e-14
760,1.9952623149688787e-6,2.7165572347526933e-8,1.1157874082102826e-14
760,2.5118864315095823e-6,2.42113418396735e-8,8.86301442291254e-15
760,3.162277660168379e-6,2.157838112808582e-8,7.0401426008879706e-15
760,3.981071705534969e-6,1.9231752423814004e-8,5.592184044370557e-15
760,5.011872336272725e-6,1.7140317389680153e-8,4.442029680218152e-15
760,6.30957344480193e-6,1.52763239534626e-8,3.528429594480552e-15
760,7.943282347242822e-6,1.361503805475854e-8,2.802731251132646e-15
760,0.00001,1.2134415439030201e-8,2.2262885671187735e-15
760,0.000012589254117941661,1.0814809143740277e-8,1.768403867506307e-15
760,0.00001584893192461114,9.638708795095927e-9,1.4046931223558753e-15
760,0.000019952623149688786,8.590508256027235e-9,1.1157874082102825e-15
760,0.000025118864315095822,7.656298542229958e-9,8.863014422912539e-16
760,0.000031622776601683795,6.823683258394486e-9,7.04014260088797e-16
760,0.000039810717055349695,6.081614105571628e-9,5.592184044370559e-16
760,0.00005011872336272725,5.420244276958138e-9,4.442029680218153e-16
760,0.00006309573444801929,4.83079779675302e-9,3.528429594480553e-16
760,0.00007943282347242822,4.305453068290574e-9,2.8027312511326455e-16
760,0.0001,3.837239086204814e-9,2.2262885671187736e-16
760,0.00012589254117941674,3.4199429354235504e-9,1.7684038675063047e-16
760,0.00015848931924611142,3.048027349560163e-9,1.4046931223558743e-16
760,0.0001995262314968881,2.716557234752878e-9,1.1157874082102805e-16
760,0.0002511886431509582,2.421134183967613e-9,8.86301442291253e-17
760,0.00031622776601683794,2.1578381128089537e-9,7.04014260088796e-17
760,0.00039810717055349735,1.9231752423819247e-9,5.592184044370537e-17
760,0.0005011872336272725,1.7140317389687577e-9,4.442029680218136e-17
760,0.0006309573444801936,1.5276323953473071e-9,3.528429594480528e-17
760,0.0007943282347242822,1.3615038054773347e-9,2.8027312511326206e-17
760,0.001,1.2134415439051115e-9,2.22628856711874e-17
760,0.0012589254117941675,1.0814809143769815e-9,1.768403867506263e-17
760,0.001584893192461114,9.63870879513766e-10,1.404693122355823e-17
760,0.0019952623149688807,8.590508256086179e-10,1.115787408210215e-17
760,0.002511886431509582,7.656298542313224e-10,8.863014422911702e-18
760,0.0031622776601683794,6.823683258512101e-10,7.040142600886916e-18
760,0.003981071705534973,6.081614105737761e-10,5.5921840443692246e-18
760,0.005011872336272725,5.420244277192812e-10,4.442029680216481e-18
760,0.006309573444801936,4.830797797084504e-10,3.528429594478445e-18
760,0.00794328234724282,4.3054530687588123e-10,2.8027312511299992e-18
760,0.01,3.837239086866217e-10,2.2262885671154408e-18
760,0.012589254117941687,3.4199429363578057e-10,1.7684038675021074e-18
760,0.01584893192461114,3.0480273508798364e-10,1.4046931223505927e-18
760,0.01995262314968879,2.716557236616967e-10,1.1157874082036318e-18
760,0.025118864315095822,2.421134186600707e-10,8.863014422828814e-19
760,0.03162277660168379,2.1578381165282977e-10,7.040142600782564e-19
760,0.039810717055349776,1.9231752476356363e-10,5.592184044237847e-19
