SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_240_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 90.916 1.0 240.0 91779.982 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.01931 0.007943 980.0 42.254 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3197 0.02334 TSelSel IDM_mhc_900_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.646e-06 1.584e-05 900.0 0.1001 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1371 THSCPM1b IDM_mhc_460_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 9.8 0.01584 460.0 386.158 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.8444 0.2541 THSCPM1b,THSCPM2b IDM_mhc_640_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003207 7.943e-05 640.0 0.9966 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.147 THSCPM1b IDM_mhc_200_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 160.326 0.01 200.0 1333.29 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.22 THSCPM1b IDM_mhc_380_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 21.582 0.01584 380.0 568.665 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.603 THSCPM1b IDM_mhc_440_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 2.472 0.0005011 440.0 13.332 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 157.505 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 64.225 0.0001258 120.0 49.208 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.03436 0.3162 960.0 1761.847 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.1938 THSCPM1b IDM_mhc_140_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 53.175 0.1 140.0 28189.566 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2016 THSCPM1b IDM_mhc_540_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 4.362 0.006309 540.0 110.857 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.779 0.1865 TSelSel IDM_mhc_680_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004712 1.258e-06 680.0 0.01399 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 4.216 THSCPM1b IDM_mhc_180_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 201.699 0.003162 180.0 526.205 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 35.324 THSCPM1b IDM_mhc_200_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 91.877 0.0002511 200.0 33.559 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3258 0.03036 TSelSel IDM_mhc_860_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.337e-07 3.162e-05 860.0 0.2187 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.795 THSCPM1b IDM_mhc_360_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 13.145 0.0007943 360.0 31.775 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.05587 0.006309 920.0 38.094 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.7442 0.2951 THSCPM1b,THSCPM2b IDM_mhc_620_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.00148 0.0001 620.0 1.333 1[N1,e-]
Non-excluded CMS-EXO-13-006 88.328 98.88 THSCPM1b,THSCPM2b IDM_mhc_160_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.003245 3.162e-06 160.0 0.6734 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.9864 THSCPM1b IDM_mhc_480_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 4.425 0.001584 480.0 35.426 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02757 THSCPM1b IDM_mhc_560_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 4.945 0.03981 560.0 651.244 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 7.088 0.7943 500.0 16308.013 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.086 0.04851 THSCPM1b,THSCPM2b IDM_mhc_780_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.00154 0.0002511 780.0 2.112 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.1509 THSCPM1b IDM_mhc_100_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 116.87 0.1995 100.0 114724.978 1[N1,e-]
Non-excluded CMS-EXO-13-006 5.629 6.165 THSCPM1b,THSCPM2b IDM_mhc_340_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.07608 3.981e-05 340.0 1.793 1[N1,e-]
Non-excluded CMS-SUS-17-009 73.997 9.679 TSelSel IDM_mhc_300_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004056 1.258e-06 300.0 0.07308 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01971 THSCPM1b IDM_mhc_300_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 53.613 0.2511 300.0 14616.812 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 1.769 0.6309 680.0 6997.41 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 0.4043 0.1584 860.0 1096.26 1[N1,e-]
Non-excluded CMS-SUS-17-009 10.867 1.002 TSelSel IDM_mhc_500_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.000926 1e-06 500.0 0.02057 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 0.3625 0.7943 880.0 5248.057 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.409 0.4166 TSelSel IDM_mhc_600_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002229 1.995e-06 600.0 0.02843 1[N1,e-]
Non-excluded CMS-EXO-13-006 70.126 31.503 THSCPM1b,THSCPM2b IDM_mhc_220_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003099 5.011e-06 220.0 0.5496 1[N1,e-]
Non-excluded CMS-SUS-17-009 87.817 22.803 TSelSel IDM_mhc_240_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.53e-05 2.511e-06 240.0 0.2302 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.02733 0.01584 960.0 88.092 1[N1,e-]
Non-excluded CMS-EXO-13-006 3.082 2.535 THSCPM1b,THSCPM2b IDM_mhc_420_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.08207 6.309e-05 420.0 1.844 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1756 THSCPM1b IDM_mhc_680_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.7496 0.002511 680.0 27.831 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.307 3.45 THSCPM1b,THSCPM2b IDM_mhc_400_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3218 7.943e-05 400.0 2.566 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.902e-10 5.011e-05 960.0 0.2779 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2764 0.02335 TSelSel IDM_mhc_900_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.574e-07 2.511e-05 900.0 0.1591 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04081 THSCPM1b IDM_mhc_780_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.3856 0.005011 780.0 42.163 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.163 THSCPM1b IDM_mhc_260_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 68.444 0.006309 260.0 490.863 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_200_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 161.732 1.0 200.0 133329.029 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 0.03933 0.2511 940.0 1450.933 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.06272 THSCPM1b IDM_mhc_220_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 120.75 0.1584 220.0 17309.382 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 3.6 THSCPM1b,THSCPM2b IDM_mhc_420_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 2.296 0.0003162 420.0 9.264 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4363 0.0266 TSelSel IDM_mhc_880_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.654e-06 7.943e-06 880.0 0.05248 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.125 0.4916 TSelSel IDM_mhc_580_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001457 2.511e-06 580.0 0.03831 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 0.3538 0.1258 880.0 832.603 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4323 0.04551 TSelSel IDM_mhc_800_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.906e-07 3.981e-05 800.0 0.3182 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3786 THSCPM1b IDM_mhc_500_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 5.296 0.003981 500.0 81.878 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.3011 THSCPM1b IDM_mhc_100_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 116.856 0.1 100.0 57529.726 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.02592 THSCPM1b IDM_mhc_140_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 53.198 0.6309 140.0 177772.039 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 21.477 THSCPM1b IDM_mhc_260_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 21.927 0.0001995 260.0 15.537 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 6.864 THSCPM1b,THSCPM2b IDM_mhc_360_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 2.265 0.0001258 360.0 5.033 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4926 0.03469 TSelSel IDM_mhc_840_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.779e-06 1.258e-05 840.0 0.09135 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.6529 THSCPM1b,THSCPM2b IDM_mhc_600_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.2627 0.0005011 600.0 7.149 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 7.033 0.1258 500.0 2589.592 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.1874 THSCPM1b,THSCPM2b IDM_mhc_720_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.02135 0.0003981 720.0 3.93 1[N1,e-]
Non-excluded CMS-SUS-17-009 185.746 157.518 TSelSel IDM_mhc_140_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.072e-05 1.258e-06 140.0 0.3549 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.7851 2.277 THSCPM1b,THSCPM2b IDM_mhc_440_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.2197 0.0001 440.0 2.662 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2197 0.03002 TSelSel IDM_mhc_860_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003899 1e-06 860.0 0.006923 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 43.356 0.3162 320.0 16042.842 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.04747 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 74.013 0.5011 120.0 195373.231 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0409 THSCPM1b IDM_mhc_720_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 1.095 0.01 720.0 98.663 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0434 THSCPM1b IDM_mhc_800_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.2924 0.003981 800.0 31.826 1[N1,e-]
Non-excluded CMS-SUS-17-009 44.486 7.494 TSelSel IDM_mhc_320_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 7.091e-05 3.162e-06 320.0 0.1604 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 4.359 THSCPM1b IDM_mhc_380_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 6.23 0.0005011 380.0 17.938 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 29.094 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 70.416 0.0007943 120.0 310.262 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.9348 0.2179 THSCPM1b,THSCPM2b IDM_mhc_660_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.404e-05 6.309e-05 660.0 0.7418 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.00333 0.001258 980.0 6.711 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 89.159 THSCPM1b IDM_mhc_180_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 54.727 7.943e-05 180.0 13.243 1[N1,e-]
Non-excluded CMS-EXO-13-006 4.56 1.567 THSCPM1b,THSCPM2b IDM_mhc_460_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.002535 3.981e-05 460.0 0.9672 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3135 THSCPM1b IDM_mhc_220_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 120.403 0.03162 220.0 3467.96 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2304 THSCPM1b IDM_mhc_200_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 160.818 0.05011 200.0 6689.049 1[N1,e-]
Non-excluded CMS-SUS-17-009 19.889 1.909 TSelSel IDM_mhc_440_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002426 1.995e-06 440.0 0.05318 1[N1,e-]
Non-excluded CMS-SUS-17-009 115.211 22.803 TSelSel IDM_mhc_240_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001637 1.584e-06 240.0 0.145 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 2.058 0.2511 660.0 2953.996 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 34.748 1.0 340.0 44949.194 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 60.744 THSCPM1b IDM_mhc_200_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 44.442 0.0001 200.0 13.332 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04525 THSCPM1b IDM_mhc_840_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1273 0.002511 840.0 18.271 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.02609 0.02511 980.0 133.329 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 5.201 THSCPM1b IDM_mhc_340_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 14.91 0.0006309 340.0 28.351 1[N1,e-]
Non-excluded CMS-SUS-17-009 16.056 1.909 TSelSel IDM_mhc_440_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.138e-05 3.981e-06 440.0 0.106 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.272 THSCPM1b IDM_mhc_200_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 160.116 0.005011 200.0 668.904 1[N1,e-]
Non-excluded CMS-EXO-13-006 54.166 31.534 THSCPM1b,THSCPM2b IDM_mhc_220_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.008038 7.943e-06 220.0 0.8692 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.14e-10 6.309e-05 940.0 0.3654 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.459e-09 3.162e-05 1000.0 0.1617 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 10.377 0.1995 460.0 4860.27 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.008618 0.001995 960.0 11.085 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.517 THSCPM1b IDM_mhc_320_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 37.399 0.003162 320.0 160.428 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.3076 0.06309 900.0 398.64 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3335 THSCPM1b IDM_mhc_620_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.9235 0.001584 620.0 21.149 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 4.929 THSCPM1b,THSCPM2b IDM_mhc_380_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.9606 0.0001 380.0 3.581 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.157 THSCPM1b IDM_mhc_360_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 27.318 0.02511 360.0 1006.77 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02683 THSCPM1b IDM_mhc_720_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 1.198 0.01584 720.0 156.608 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.6406 THSCPM1b IDM_mhc_580_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.9419 0.001 580.0 15.296 1[N1,e-]
Non-excluded CMS-EXO-13-006 27.648 9.68 THSCPM1b,THSCPM2b IDM_mhc_300_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001048 1e-05 300.0 0.5803 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.6903 THSCPM1b IDM_mhc_500_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 3.956 0.001995 500.0 41.024 1[N1,e-]
Non-excluded CMS-EXO-13-006 20.21 17.384 THSCPM1b,THSCPM2b IDM_mhc_260_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.1346 1.995e-05 260.0 1.553 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04957 THSCPM1b IDM_mhc_400_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 18.607 0.06309 400.0 2038.501 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.952 0.2982 TSelSel IDM_mhc_620_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.319e-06 2.511e-05 620.0 0.335 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1644 THSCPM1b IDM_mhc_740_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.1185 0.001 740.0 9.351 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.193 0.2546 THSCPM1b,THSCPM2b IDM_mhc_640_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.803e-06 5.011e-05 640.0 0.6264 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 0.02068 0.01 980.0 53.187 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.83 1.569 TSelSel IDM_mhc_460_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.976e-06 1.584e-05 460.0 0.3861 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.9174 0.08073 TSelSel IDM_mhc_760_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.648e-06 1.258e-05 760.0 0.1114 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.008585 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.0009519 0.0005011 920.0 3.026 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07245 THSCPM1b IDM_mhc_300_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 53.422 0.07943 300.0 4610.443 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.971e-10 3.162e-06 980.0 0.01686 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1317 THSCPM1b IDM_mhc_540_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 4.724 0.01 540.0 176.184 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_380_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 22.484 0.5011 380.0 17938.814 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04292 THSCPM1b IDM_mhc_180_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 203.753 0.3162 180.0 52620.523 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.991 THSCPM1b IDM_mhc_420_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 11.341 0.002511 420.0 73.629 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07856 THSCPM1b IDM_mhc_480_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 8.35 0.02511 480.0 560.587 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04378 THSCPM1b IDM_mhc_740_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.8084 0.007943 740.0 74.183 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7064 0.03968 TSelSel IDM_mhc_820_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.786e-05 3.981e-06 820.0 0.03031 1[N1,e-]
Non-excluded CMS-EXO-13-006 4.001 1.004 THSCPM1b,THSCPM2b IDM_mhc_500_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.639e-05 3.162e-05 500.0 0.6512 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2222 THSCPM1b IDM_mhc_340_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 33.848 0.01995 340.0 896.94 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.6796 THSCPM1b,THSCPM2b IDM_mhc_580_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1149 0.0002511 580.0 3.831 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_260_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 69.042 0.6309 260.0 49086.309 1[N1,e-]
Non-excluded CMS-EXO-13-006 166.499 499.254 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.02385 1.258e-06 100.0 0.7228 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.02879 0.01995 960.0 110.857 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 19.224 THSCPM1b IDM_mhc_160_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 101.26 0.0007943 160.0 168.655 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.4062 0.1995 860.0 1379.908 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 2.832 0.1258 620.0 1686.555 1[N1,e-]
